Comment,Label
"?????? ????) ???? ????? ?????,????? ?????,???????? ????,??? ?? ?????? ???? ????? ???? ???? ??,?? ?????? ??? ??? ?????? ??? ?? ???? ????? ?? ??? ???? ????? ??? ??? ?? ???? ??????,???????????? ???????? ??????,???????? ???? ??? ??? ???,?????,?????? ????? ??? ?????? ???? ???? ???,,,?????? ???? ??????? ???? ???? ???? ?????? ??? ???? ????? ????? ????????? ?????????? ?????? ?????? ????? ?????? ??????? ???? ??? ????? ???????,????? ?????????? ??? ???????????,,??,,????????? ???? ????......??........?????? ?? ??? ?????????",0
???? ??????? ????? ???? ?????,1
????? ??????????????? ???????????? ??? ?????? ?? ?????? ???? ??? ??? ??? ???? ???? ????? ?? ????? ??? ????? ?????? ????? ??? ??? ??? ??? ??? ???? ????? ???? ?????!!!,0
?????????? ??? ??? ??????? ?? ?????? ?????? ???????? ????? ??? ??? ?????,1
"""??? ??????? ????? ??????? ???? ??????? ????? ???????? ??? ???? ????????? ?????? ???? ??? ???????? ???? ???? ?????????? ??????? ????? ??? ????? ???? ????????? ?????? ?? ??????? ???????? ?????"" - ??????? ????? ????? ???? (??????? ?????????????)",1
??????? ????????,0
?????? ????? ??? ????? ????????? ??? ????? ???? ??? ??? ??? ??? ??? ??????? ?????? ??? ???? ????? ????? ???? ???? ????? ??? ???? ???? ???? ??????? ???? ? ????? 10?? ?? ???? ????? ??? ????? ???? ??? ???? ???? ???? ??? ???? ???? ???? ????? ?????? ???? ??? ?????? ??? ????? ?? ?????????? ????? ???? ??? ?????? ??? ???? ??? ??? ??? ????? ??? ?????? ???? ????? ??? ???? ???? ??? ?????? ??????? ???? ?????????? ??????? ??? ????????? ?????? ???? ?? ????????? ???? ??? ??? ??????? ??? ????? ???? ???? ????? ???? ?????? ??????,0
"????? ,?????? ???? ??????? ???? ?????? ?? ???????????? ???? ???????? ??? ?????????? ???? ????? ????? ??, ????? ???? ?????? ?????? ?",0
"?????, ???? ???? ???? ??????? ???? ???? ???? ???? ?????????? ????? ??? ??? ????? ????? ????? ???? ??? ???? ???? ???????? ???? ??? ??? ?????? ??? ?????? ????? ?????? ???? ????? ??? ?????? ?? ?? ????? ??? ???? ????? ??? ??????? ??? ????? ????? ?????? ???? ??? ??????",0
?? ???? ?????? ??? ?? ???? ??? ????? ??: ???: ???? ?????? ??? ??? ?????,0
"??? ?? ????????? ?????, ????? ??? ????? ?? ???????? ???? ??????",0
???? ??? ??? ??? ????? ??????,0
?????? ???? ?? ???,1
???? ???? ?????? ?? ?????,1
"??? ?????? ???, ???? ???, ??? ??? ???? ??? ?????? ??? ?????? ??? ??? ?? ???",0
??? ???????????? ????? ??....?????? ???? ????? ?????...???? ??? ???? ????? ?????....??? ???? ??????..??? ???? ?????? ???? ???????????? ????? ??.....,0
"?????, ??? ????? ???? ????? ???? ??? ? ???, ????? ??? ??? ????? ???? ?????, ??? ????? ??? ?? ?????????? ???? ?? ?????, ?????? ??? ??????, ???? ????? ????? ???? ?? ?????? ???? ??? ?? ??????? ?? ???? ? ?? ?????, ?? ???? ???? ?? ???? ???? ???? ????? ?????? ?????, ?????? ??? ?? ??????, ?????? ???? ??? ?? ???, ?????????? ?????? ??? ??????? ? ????? ????, ?? ??? ? ???? ????? ??????,,, ???? ?????? ?????? ??? ???? ???? ???? ????? ???? ???????? ?????? ????? ?????? ????????, "" ?????, ???? ?????,, ???? ???? ????????? ?? ??? ????, ?? ?? ??? ??? ??????? ???????? ?????, ??????, ?? ?? ??????? ???????, ??, ???????, ??????????, ????????, ????? ???? ?? ??????? ??? ??, ?? ??????? ???, ? ???? ?? ??????? ???? ????, ???? ????? ?? ???????, ??????, ?? ?????? ?? ?????? ??? ??? ?? ??? ????,, ??? ?? ??? ?? ????,,, ?? ??? ????? ???? ??? ?????? ?????? ??,,, ???????? ?????? --- ???? ?? ???? ???? ?? ???????? ????????, ????? ?? ??????? ??? ????? ????? ???? ????????,,, ?????? ???? ??? ??? ????? ???? --"" ??? ???? ?? ?????? ????? ???????? ?????? ???? --??? ???? ???? ???????, ?? ????? ???",0
???? ???? ??? ?? ?? ?????? ???? ??? ?????,0
?????? ???? ?????? ???? ?????????????? ?????? ??????? ?????? ???? ?????? ???? ??????? ??? ?????????? ???? ??? ???? ???? ??????????? ???? ???? ???-??????? ?? ??????? ???? ????????????? ??????? ???? ???? ???? ????? ???? ?? ????????? ???? ???? ???????? ??? ??????? ???? ??? ???? ??????????? ????? ???? ???? ??? ??? ??? ????? ????? ???? ???,0
???? ?????? ?????????? ????? ???? ????? ?? ????? ????? ??????...,0
??? ?? ?? ?? ??????? ????,1
?????? ???? ??????? ?????? ?????? ????????? ?? ?????? ????????? ??? ????? ?? ??????? ????? ???? ????? ??? ?????? ???????????? ????????? ??????? ?????????? ???? ?????,0
"??? ???? ??? ?? ????? ?????? ???? ????????? ??????? ??????? ???????? ??????? ????,???,????,???? ???? ?? ????? ??? ?? ?????? ?? ??? ??? ????? ????? ??? ????? ??????? ??????? ???? ?????? ?????? ????????? ????? ??? ?????????? ?????? ?? ???? ???????? ????????? ?????? ?? ??? ?? ???? ???? ????? ?? ???? ????? ????? ???????? ???? ??? ??????? ??????",0
?????? ??????? ????? ??????? ????? ?????,1
"??? ?? ????????? ???? ????? ????? ???? ?????? ??????? ??? ???? ???? ?????? ??,,,,?",0
"????? ???? ??...? ?? ?? ??? ?? ???? ????, ?? ?????????? ???? ?????? ??? ????? ??????? ??? ?????? ??? ????.... ???? ????? ???? ???? ????? ???? ?????? ??? ???? ??? ??...",0
??? ?? ?? ???????? ???????? ???? ???? ?? ??? ???????? ?????,0
??? ??? ??????,0
??? ??,1
???? ??? ??? ??? ???? ?? ?????? ?? ??? ???? ???? ?????? ????? ?? ??????? ????? ?? ???? ??? ???? ???? ??????,0
????? ?????? ???? ???? ???? ???? ??? ?????? ??????? ???????? ???? ??? ?????? ?????? ???? ?? ??? ??? ???? ?????? ??? ???? ???,0
???????? ???????? ??????? ?????? ??? ?????? ??? ???? ???? ???????? ???? ???,0
"?????? ?????????? ???????? ???? ?????? ?????,??????,?????? ? ???? ??????? ??? ??? ???? ??? ??? ???? ?????? ??????? ???…",0
?????? ????????? ????? ???????? ????? ??????? ????? ?????? ?????????,0
????? ???? ??? ???,1
??? ???? ???????? ?????? ?????? ????????? ???????? ??? ??? ??????,0
???? ????????????? ??? ?????,0
?????? ??????? ?????? ????? ???? ???? ????? ??????-?????? ??? ???????? --- ?? ??? ??????? ???????? ??????? ?? ?????? ???????????? ?? ????,0
?????? ??????? ??...,0
??? ????? ????? ????? ???? ??? ???????? ???? ??? ?????? ???????? ??????????? ??? ?????????? ??? ????? ???? ?????????? ?????? ????,0
??? ???? ??? ??? ?????? ?????!!,0
???? ??? ?? ??? ??????? ????? ??? ???? ????? ??? ???? ??? ?????? ???? ??? ??? ???? ???????????????? ???? ???????????? ??????? ?????? ??? ????????? ??? ?????? ???? ???? ???????,0
"????? ??? ? ???????? ????? ???????? ??? ??? ??????? ? ????? ??? ?? ??? ??? ??? ???????? ????? ??? ????? ??? ?? ??????? ???????? ??? ?????? ? ??? ????? ??????? ???? ???????? ???? ?????? ??????? ? ??? ????????? ????? ??? ? ????????? ????? ??? ?? ??????? ???? ? ??? ???? ???? ???? ??, ???? ???????? ?????? ????? ??????? ????????? ??????? ?????? ! ???? ???? ???? ??????????? ???? ?? ??? ????? ????? ??? ????? ???? ?? ? ?? ???? ?? ! ????? ?????,??????? ?????? ???? ????? ???? !!!",0
??? ?? ????? ??? ???,0
"??? ?????? ?? ??????? ???????? ?? ????? ????????? ???? ????? ????? ??? ??????? ?????? ???? ?? ??????????? ???? ??? ????? ???????? ?????? ????? ?????? ???????? ????????? ??????? ?????? ???? ????? ???????? ??? ???? ???????? ???? ?????? ???? ???????? ???? ??? ????? ?????? ?? ?????????? ????? ????? ?% ?????? ????????? ???? ?????? ?? ?? ???,????,???????? ?????? ?? ?????? ???? ???? ? ?? ???? ?????? ?? ?????? ???? ?? ???/????/???????? ??? ???? ????? ?????? ?????? ?????? ??? ????? ???? ???? ??? ????? ??? ????? ????? ???????????? ??? ??? ??? ?????????????? ?????? ???? ????? ???? ????????? ?? ???? ??????? ???? ??? ???????? ?? ?????? ???????? ?????? ?????????? ?????? ?? ????? ?? ?? ?? ???? ???????? ?? ???? ?????? ??? ?????? ???????? ???? ?????? ??????? ???? ???????? ???? ?? ?????? ??????? ???? ?????? ?????? ???? ?????? ?????",0
?????!! ?? ?????? ???? ???? ?????? ?????????!!,0
?? ?????!,1
"????? ????? ??? ???? ???, ??? ?? ???? ??? ????????, ???? ??? ?? ?? ???????? ?????",0
"??? ???????? ???, ?????? ???? ??? ?????????? ??? ????? ??? ??? ???? ??????, ???? ???? ???? ????? ??? ?????? ?????? ???? ?????? ?????? ???? ????? ?? ?????? ??? ??????, ???? ????? ????? ????? ??? ??????",0
????? ??? ? ?? ? ?????????? ????? ???? ?????? ?????? ???????? ????? ???? ?????????? ??? ????,1
?????? ??????? ???? ?????? ????? ????,0
????? ??? ?????? ??????? ????? ????? ?? ?????? ???? ???? ???? ???? ?????? ????? ????????????? ????????? ???? ???? ????,0
"??? ???????? ??? ?????? ??,??,?? ???? ?????? ?????,????? ???? ???? ??",0
?? ????? ?????????? ???? ???? ??? ??????? ???????,1
???????? ???? ???????????? ????????? ????? ??? ??? ??????? ?? ????? ????? ??? ??????? ????? ???? ?????? ???? ???????????????? ??? ??? ????? ????????? ??? ????? ???? ?? ?????? ?????????? ????????? ?? ??????? ???? ???? ????? ???????? ????? ???? ?? ????,0
"?????????? ??????? ???? ???? ??? ???? ????? ????????? ??????? ????? ?????? ??? ???? ,??? ??? ?? ???? ???? ???? ?????? ??? ?? ??????? ??????? ??? ??",0
"????????? ???????? ?????? ?????? ?????? ???????? ????? ???????????? ????? ??? ??????? ??????? ??????, ?? ????? ???????? ???? ???????? ????????! ?? ?? ???? ???????",0
"?????? ?????????? ?? ????????? ?????????? ????? ?????? ????? ?????? ??????????????? ???? ???? ???? ??? ????? ?? ???????? ???? ??? ?????? ???? ?? ???? ??? ?????? ????? ??????, ?????? ?????? ?",0
????????? ??? ????? ???? ???? ????? ???,0
"????? ??? ?? ???? ?????? ??????? ???? ????? ????? ?? ?????? ????? ????????? ????? ?? ??? ???????????? ?????? ????? ??? ?????? ??? ???????????? ?? ?????? ?????? ??????????????? ?? ???? ??? ??? ???????? ????? ????? ????? ?? ?????? ???????? ??? ???? ?????? ???? ???? ?? ????? ?????????? ?????? ??? ????,?????? ?? ?????? ?????? ?????? ??? ??? ??????? ??????? ??? ?? ????? ????? ?????? ?????? ???? ????? ???? ???? ??? ??? ??????????????? ????? ?????? ?????? ?????? ???? ?????? ????? ???? ??? ???????",0
?????? ??? ????? ???? ??????? ??? ??,0
"????? ?? ???? ??????'? ?????? ???? ???? ??-? ?? ??? ????? ????? ??? ??? ????????? ???, ?? ????? ??? ???????",0
???????????? ????????? ?????? ??????? ???? ???,0
????? ???????????? ??? ?????? ???? ?? ????? ???????? ???? ??????? ???? ?? ???? ???? ??? ???,0
????????? ???? ?????? 2 ???? ????????? ??? ??? ??? ? ?????????? ???????? ?? ?????? ??? ?? ?? ????? ?????? 95% ??????? ????? ?????? ???? ?????? ??????? ??? ????????? ???? ??? ?????? ??????? ??? ???? ???????? ?????????? ???? ????? ???? ????? ??? ?? ????? ?????? ????????? ??? ??? ????? ??? ??? ??????? ????????? ??? ????? ???? ???? ???? ???? ??? ?? ??? 50 ??? ?? ????? ?? ???????????? ????? ???? ??? ???????? ?????? ????? ???? ???? ??? ??????? ????????? ??? ???????? ?????? ??????? ???? ??? ?,0
"??? ??? ???, ???? ??? ??? ????,",1
????? ????? ?? ? ???? ???? ??? ???? ?? ???? ?? ? ??????,0
????????? ???? ?????? 2 ???? ????????? ??? ??? ??? ? ?????????? ???????? ?? ?????? ??? ?? ?? ????? ?????? 95% ??????? ????? ?????? ???? ?????? ??????? ??? ????????? ???? ??? ?????? ??????? ??? ???? ???????? ?????????? ???? ????? ???? ????? ??? ?? ????? ?????? ????????? ??? ??? ????? ??? ??? ??????? ????????? ??? ????? ???? ???? ???? ???? ??? ?? ??? 50 ??? ?? ????? ?? ???????????? ????? ???? ??? ???????? ?????? ????? ???? ???? ??? ??????? ????????? ??? ???????? ?????? ??????? ???? ??? ?,0
????? ?????? ???? ???? ???? ???? ??? ?????? ??????? ???????? ???? ??? ?????? ?????? ???? ?? ??? ???? ?????? ??? ???? ???,0
"????? ????????? ?? ???? ?? ???? ??????? ???? ???? ????? ???? ???????? ????????? ??????? ??????? ??? ???? ???? ?? ??????? ??? ????? ?? ????? ???? ?????? ???? ??????????? ????? ?????, ?????? ????, ??????? ???? ??????? ?????? ???? ??? ????? ??????? ??? ???? ???????? ???? ??????????? ????? ??????? ??? ?????",0
"???????? ??? ????? ?????? ??? ??? ??, ?? ?????? ???? ????? ????? ???! ?? ???? ???? ? ?? ??? ?????",0
????? ?????? ?? ????...,0
??????????? ???? ?????? ????,0
???? ?????????,1
????? ??? ???? ??? ??? ??? ???? ???? ??? ??????,0
?????????????? ????????? ???????? ????? ??? ??? ????? ???????? ??? ????? ?????? ????,0
"????? ??? ???, ??? ??? ??? “???”",0
??????,0
??? ?? ??? ??? ?? ????? ?????? ??????? (??? ???) ???? ??????? ???? ???? ?? ???? ???? ???? ??? ??? ??? ??,0
??????????? ???????,1
????????? ?????? ??!,0
"??? ??? ??? ?????? ?????-- ""?????? ?????? ???? ??? ???? ????????????""",1
"???????? ???? ????????ì???????? ??????? ??? ????? ???????? ??? ??????, ?? ??????? ??? ?? ???? ?????!",0
????? ?????????????????? ?? ?????? ????????? ?????,1
?? ??? ?????? ????? ??????????? ???????????? ?????? ??? ?????? ?????,1
"?????? ???? ??, ?????? ?????? ???",0
"?????? ??? ??? ??? ??????????????? ?? ??????, ????? ???? ?????? ???? ??? ???? ??????? ???? ????? ????????? ?????",0
???????? ?????? ? ??? ???? ???? ?????? ?? ????? ?,0
?? ?????? ???? ????? ?? ?????????? ?????? ????? ?????,0
???????? ?? ????????? ????!,1
?????? ??,1
??????????? ?????? ??????? ??? ? ???? ????,0
???? ????? ????? ?????? ???? ????? ?????? ??? ?????,0
"???, ????????? ???",0
???? ?????? ?????,1
"???????????????? ?????? ????? ??????? ???? ????? ????? ??? ??? ???? ??? ??? ?? ??? ????, ?? ???? ??? ?? ????? ??? ?????????? ???!",0
"??????? ??? ????? ????? ???? ????? ????????, ????? ?????? ???? ????????? ????? ???? ??? ???? ?????!! ???? ???? ???? ???? ???? ?? ?????? ?????? ?????? ???, ??? ????? ???? ??? ???? ???!! ??? ???? ????????? ????? ?????? ???? ????? ?? ?????, ?? ????????? ???!! ??? ??? ???? ????, ????????? ??????? ????, ???? ???? ?????!!??????? ????? ?????? ??? ???? ???? ??? ???????? ???????????? ???? ???????? ???? ????? ?????????? ???? ??? ??????????????? ???? ??? ?????? ??!! ??? ????? ???? ????? ??? ??? ????? ??? ??????? ????????? ??????? ??????? (?????)???? ????? ??? ????, ????????? - ??? ???????, ????? ??????? ??? ???? ???????????? ???!",0
?? ?????? ?????? ??????????????? ??????????? ????,0
?????? ?? ?? ??????!!,0
??? ??? ??? ???? ???? ??? ????? ???? ?????? ???? ??? ????? ???? ???? ???????,0
"?????????????? ??? ?? ?????? ?????????????? ???????? ???? ??? ????? ??????? ????? ???????? ????????????? ???? ????? ??????? ??! ??? ???? ????? ??????? ???? ?? ???????? ????? ???? ??? ????? ????,?????? ?? ????? ?????? ???? ?????? ????",0
???? ????? ? ????? ??????? ??? ???? ?????? ???? ?? ??,1
?????? ????????????? ???? ???? ??????? ????? ??? ?????? ??????? ???? ????? ???????? ?? ?? ??????? ???? ?????? ??????? ??????????? ?????? ??? ?????? ????????? ??? ??? ?????????? ?????? ??? ?????? ??????? ???? ????? ?????? ???????,0
??? ????? ????? ? ?? ??? ???? ????? ????? ?? ??????? ?????? ??? ????... ??.....??? ??.....???,0
???? ??????????? ???? ??? ??,0
???? ????.... ???? ????,0
?? ??????? ? ??? ????????? ???? ??? ??? ?? ??,0
?????? ??????? ??? ?? ???,0
??????? ???? ???? ?? ???,1
???? ??????? ? ?? ???,1
??????? ? ??????? ????? ????? ?? ?????? ????? ???? ????????? ???? ???? ??? ??????? ????? ??? ??? + ????? ???? ??? ???? ???? ?????????? ???????? ????? ????? ???? ???? ???? ?? ???? ??? ?? ????? ????? ????????? ???? ?????????????? ?? ????? ??? ??????? ???? ???????,0
"?? ??????? ?? ??? ?? ??????? ???? ???? ???? ???, ??? ???? ???????? ???? ???? ???? ???? ????? ???? ????",1
???? ???? ??????? ?????????? ????,0
????????? ??? ??????? ????????!,0
??????? ???? ???? ??? ????...???? ?? ???? ?????? ???? ???? ?????? ???? ??? ?????,0
???? ???? ?? ?????,0
????? ?????? ??? !,0
"???, ????? ???? ???? ???? ??* ??????",0
??? ????? ????? ???? ?? ????????,1
?????? ???? ???? ??? ?????? ??????? ??????? ???? ???? ???? ???,0
"??? ???????, ?? ???? ??? ????? ??? ??? ??????? ???? ???? ??????? ?????? ???? ?????",1
???? ???? ???,1
"???? ???? ?????? ??? ?? ???? ????? ??????? ???,? ???????? ???? ???????? ?????? ??? ????? ????????? ????? ?????.....",1
"?? ????? ?? ?????? ???? ?????? ??? ???? ?? ??????? ?? ???? ???? ??.....? ??? ? ???????? ?? ????? ??? ?-?? ?? ???? ???? ????? ???? ??,?? ?????? ?? ?????? ???? ????? ???? ???",0
??? ???? ?? ???,1
???? ??? ???? ????,1
???? ??? ??? ?,1
?????? ?? ?????? ???,0
???????? ??? ????? ????? ??? ??????? ?????,1
???????? ????? ??????????? ??? ?????,1
?????? ????? ??? ?,1
"?????? ????? ???? ??????? ?? ???? ??????? ????? ????? ???, ????? ?????? ??,?? ???? ??? ??????? ?????? ??????? ?????? ??????",0
?????? ? ????????? ?????!!! ?? ?? ????? ?? ???? ???? ?????!!!,0
"??????? ?? ??????? ???????? ???? ??????? ????? ??? ?, ??????? ????? ????? ???? ??? ?? ,?????? ?? ???? ??? ??? ??? ??? ?????? ???????? ??",0
????? ??????????? ??? ?????,1
???????!!,1
"?????, ?? ????? ???????? ???? ???? ???????? ???? ? ????? ??????? ???? ??????? ?????? ????? ?????? ????? ???? ??? ?????? ????? ??????????? ??? ?????????? ??? ???? ?? ?????? ????? ???? ????? ???? ??? ???? ???? ???? ???? ??? ?????",0
???????? ???? ?????? ?????? ????? ????,0
?????? ????? ????? ???????? ????,1
???? ????????? ???? ??? ???? ?????...???? ????????? ??? ????...??? ??? ??? ???? ???? ?? ???? ??? ?????...?????...???? ????? ???? ?????...??????? ???? ?????????,0
?????? ??????? ?????? ????? ??? ?????? ???? ?????? ??!,0
??? ??? ??????? ??? ????? ????? ??? ??? ???,1
?????? ?????? ??? ????? ??? ???,1
?????? ????????? ??? ?? ??? ??? ????????? ??? ???? ????? ?? ???? ??? ???,1
"??? ????? ??? ???? ??? ???? ????????? ???? ??? ????? ????,,,,???? ?? ??? ???? ??? ??????",0
"?? ?? ??? ?? ????, ?? ????? ????? ??",0
"?????????? ?? ???? ??? ????? ?? ???,?????? ?? ?? ?????? ?????? ??? ????????? ?????? ????????? ???? ????? ????????? ??????? ???? ???? ???? ??!???????? ????? ????? ?????? ?????????? ???????? ??????? ????????? ??????? ??!??? ????? ????? ?????? ??????? ????? ??? ??",0
?? ????? ? ??????? ????? ??? ?? ??????? ??? ????? ??????? ??? ??? ????? ?? ???? ???? ??????? ????,0
??? ?????? ?? ??? ????,1
???? ????? ????? ???? ???? ?? ??? ?? ????? ???? ???? ??????????? ??? ????? ??? ?? ??? ??? ????,0
???? ??????? ???? ???????? ??? ?????? ??????? ????? ???????? ?????? ????? ??? ????? ???? ?????? ?????,1
?????? ?? ??????? ?????? ??????? ???? ???? ??! ???? ?????? ???? ???? ???? ??????????? ???? ????? ???? ??? ??? ?????? ????? ???? ?????,0
??? ???????? ??? ???????? ?????? ?????? ??? ????,0
??????? ?????,1
??? ????? ?????? ???? ???????? ????????....??? ???? ???? ???? ??????,0
?????? ????? ??? ?????? ???? ???? ????? ????,0
"???? ???? ???? ?? ????? ???? ??????? ??? ?? ??? ??????? ????? ????????? ????????? ????, ???? ?? ????? ??? ???? ?????????????? ?? ??? ??? ?? ???! ???? ?? ?????????? ????? ???? ?????? ??????? ????? ?????????? ??? ????? ?????? ???????? ???? ????????? ???? ???????????????? ????? ??? ??????? ????????? ?????? ????????, ??????? ?????? ?? ???????? ???????? ????????????? ????? ??????? ???????? ???? ???? ??? ?????? ???? ?? ?????????? ????????? ????? ???? ?????????? ?????? ?????? ????? ???????? ??? ??????? ???????????? ????? ?????? ???? ?????? ???????? ?????? ???????? ?????? ??? ???? ??? ?? ???? ????? ???? ??? ????? ????????? ??????, ???????? ???????? ?? ????????? ?????????? ??????? ???? ?? ???? ???? ??????? ?????? ???????? ???? ???????? ????? ???? ??????????? ????? ????????? ??? ???? ??, ??????? ?????? ????????? ? ?????????????? ??????? ?? ??????? ???-??? ??? ???????? ??? ??????? ??????? ??????????",0
????? ?????? ??? ??? ?? ??? ?????????? ???? ????? ??? ???? ??? ???? ??? ???? ????? ?? ?????? ???? ???? ?????? ?????,0
????? ????? ???? ??? ?????,0
??? ????? ??? ?????? ??? ??????? ????,1
?????? ????? ????? ??? ???? ????? ??? ???????? ???????? ???????? ??? ???????? ???? ???????? ?? ????? ???? ???? ???????,1
"????? ?? ???????? ???? ???? ??????? ???? ???? ???? ???,, ??? ?? ???? ?????, ???? ???? ??? ?? ??? ????? ??? ???? ???",0
"???, ????????",1
?? ??? ?????????? ?????? ???? ??? ???..... ??? ??? ?????? ???? ????? ????...... ???? ???? ????? ????? ???? ?? ??????? ??? ?????........??? ???? ???????? ?? ???? ????? ??? ?????...... ???? ???? ??? ?????? ???? ????????? ???? ??? ????? ??? ??? ?? ????? ?????.........,0
???? ?? ???? ??? ?? ???? ??? ???? ????? ????? ?? ?????,0
???? ???? ???? ??????? ????? ???? ????????? ???? ???????? ?????? ???? ????,0
?????? ??? ?????? ???? ?????? ???????? ? ??? ?????,0
?? ??? ??????? ???? ‘?????? ???????’ ??? ?????! ?????? ???? ?????? ??? ???,0
???? ???? ????? ?????? ?? ??? ????? ???? ???? ?? ???? ??? ???? ???? ????? ??? ??? ???? ????? ???? ??? ???? ?????? ?? ???? ?????? ????? ?????? ????? ????? ??????? ??,0
??? ????? ?????? ?? ? ????? ???? ????? ??? ????? ??? ? ???? ? ??? ???????? ????????? ?? ????,0
????????? ???? ???? ??? ????,0
"?????? ????? ??? ?? ??? ??? ????? ???!?????? ???? ?????? ????? ???? ?? ????? ???? ????? ??? ??? ????? ???? ?? ??! ???? ?? ??? ????? ??? ?? ???!??? ?????? ????? ????? ???? ????,?????? ???? ?????? ?????? ???? ?????? ???? ?????!?? ???? ??? ?? ?????? ???? ??? ??? ????!",0
"???? ??? ???? ???? ???? ??????? ???? ??? ???? ???? ????,??????? ???? ????? ????? ???",0
??? ???? ??????? ????? ????!??? ????? ??? ????? ????....,0
???????? ????????? ??? ????? ????,0
?? ????? ?? ???? ???? ???????? ?????? ????? ?????? ???? ????? ????? ?? ???????? ????????? ?? ??????? ????? ??? ???? ?? ???? ???? ???? ???? ???????? ???? ????? ?? ??? ????????? ???? ?? ???????? ???? ??????? ??? ??? ???? ??????? ???????? ?? ????? ???? ????? ???? ?????,1
